ADDRESS,LON,LAT
"FORT CHAFFEE, AK, USA",-94.1309067,35.2543951
"SAINT REGIS MOHAWK RESERVATION, NY, USA",-74.6560196,44.9881023
"HAMDEN, CT, USA",-72.9026064,41.3838782
"VALENCIA, CA, USA",-118.5713823,34.456151
"KODIAK, AK, USA",-152.3674994,57.8107822
"BABYLON, NY, USA",-73.3472901,40.6432284
"BIG SUR, CA, USA",-121.856261,36.3614749
"BURNHAM, NM, USA",-108.1643722,36.735811
"FORT INDIANTO, PA, USA",-76.5982992,40.4398111
"TENNESSEE VALLEY, TN, USA",-84.509829,35.370634
"NORRISTOWN, PA, USA",-75.3399048,40.121497
"GLOUCESTER, MA, USA",-70.6619888,42.6159285
"KING OF PRUSSIA, PA, USA",-75.3835525,40.1012856
"SCOTLAND, CT, USA",-72.081465,41.6984319
"FOREST HILL, LA, USA",-92.5312493,31.0418561
"SURRY, VA, USA",-76.8352384,37.1379265
"STEILACOOM, WA, USA",-122.6026274,47.1698197
"SHOREHAM, LA, USA",-118.3889968,34.0914084
"NEW LISBON, NJ, USA",-74.6282653,39.9583094
"WEEHAWKEN, NJ, USA",-74.0253715,40.7663711
"NEW GENEVA, PA, USA",-79.9092226,39.7884107
"UNIONTOWN, PA, USA",-79.7164326,39.900076
"DAMASCUS, AR, USA",-92.4096005,35.367302
"ENFIELD, CT, USA",-72.5441445,42.0027181
"DWIGHT, IL, USA",-88.4250597,41.0944767
"DRAKESBORO, KY, USA",-87.0488847,37.2175425
"POUND, VA, USA",-82.6012667,37.1237146
"MANCHESTER, KY, USA",-83.7618641,37.1537007
"BURLINGTON, NC, USA",-79.4377991,36.0956918
"SHELTON, WA, USA",-123.1007066,47.2150945
"LAFAYETTE, LA, USA",-92.0198427,30.2240897
"BUCKEYE, LA, USA",-92.1890192,31.3662923
"STATE COLLEGE, DC, USA",-77.0188625,38.9212948
"SANTA FE, TX, USA",-95.1057625,29.3780129
"RAVEENA, OH, USA",-81.2420473,41.1575566
"NEW MADRID, MO, USA",-89.5278547,36.5864488
"FARMINGTON, CT, USA",-72.795027,41.7360305
", WV, USA",-80.4549026,38.5976262
"NORTHERN DIST, GA, USA",-84.3958005,33.7532979
"COLOMBUS, OH, USA",-82.9987942,39.9611755
"MANCHESTER, CT, USA",-72.5215009,41.7759301
"FULTON, MO, USA",-91.9479586,38.8467082
"STRIKE, PA, USA",-75.1632049,39.9503202
"HOLLYWOOD, NY, USA",-76.1821643,42.6009853
"SANTA ANA, CA, USA",-117.867653,33.7454725
"ROME, NY, USA",-75.4557303,43.2128473
"OAKDALE, LA, USA",-92.658557,30.8167525
"BECKLEY, WV, USA",-81.1881557,37.7781702
"SAN FERNANDO, CA, USA",-118.4389719,34.2819461
"FREEHOLD TOWN, NJ, USA",-74.3000878,40.2136754
"MANCHESTER, TN, USA",-86.0885993,35.4817431
"EL SEGUNDO, CA, USA",-118.4164652,33.9191799
"FLOYD COUNTY, KY, USA",-82.7778579,37.5455463
"CROW AGENCY, MT, USA",-107.4645278,45.6041414
"GWINN, MI, USA",-87.4409718,46.2810556
"BOONE COUNTY, WV, USA",-81.734942,37.9838605
", ID, USA",-114.7420408,44.0682019
"IONIA, MI, USA",-85.0711174,42.9872547
"CHESHIRE, CT, USA",-72.9106202,41.5083668
"RIVERSIDE, CA, USA",-117.3961564,33.9533487
"WILLACOOCHEE, GA, USA",-83.0459826,31.3407551
"GALATIA, IL, USA",-88.6092215,37.8406037
"HARDIN, MT, USA",-107.6120314,45.7324778
"FORT MADISON, IA, USA",-91.314535,40.6297634
"JACKSON, WY, USA",-110.7624282,43.4799291
"MOUNT KISCO, NY, USA",-73.7270761,41.2042616
"WINDHAM, CT, USA",-72.1570219,41.6998208
"ALPENA, MI, USA",-83.4327528,45.0616794
"WILLIAMANTIC, CT, USA",-72.2081338,41.7106543
"GRATERFORD, PA, USA",-75.454623,40.2256585
"SOMERS, CT, USA",-72.4460798,41.9851929
"ITCHACA, NY, USA",-76.5018807,42.4439614
"BERWYN, IL, USA",-87.7936685,41.8505874
"TAUNTON, MA, USA",-71.0897674,41.900101
"CARROLLTON, AL, USA",-88.0950263,33.2617871
"LIVERMORE, CA, USA",-121.7680088,37.6818745
"ASHTABULA, OH, USA",-80.7898089,41.8650534
"COSHOCTON, OH, USA",-81.8595756,40.2720151
"GUILFORD, CT, USA",-72.674364,41.288906
"SAN MANUEL, AZ, USA",-110.6309289,32.5997933
"LAFAYETTE, NJ, USA",-74.6884965,41.0984301
"GROSSE POINTE, MI, USA",-82.9118591,42.3861485
"HALF MOON BAY, CA, USA",-122.4285862,37.4635519
"COLSTRIP, MT, USA",-106.6236368,45.8841618
"WILMINGTON, VT, USA",-72.8714468,42.8683889
"KENNESAW, GA, USA",-84.6154897,34.0234337
"ROCKWALL, TX, USA",-96.4597089,32.9312336
"WEIRTON, WV, USA",-80.5895167,40.4189566
"MARSHALL, HI, USA",-157.9288048,21.3534529
"CHERRY HILL, NJ, USA",-75.0246312,39.926813
"DAKOTA CITY, NE, USA",-96.4183637,42.4155496
"GUERNEVILLE, CA, USA",-122.9961102,38.5018575
"ENGLEWOOD, CO, USA",-104.9877597,39.6477653
"GRANITE CITY, IL, USA",-90.1487199,38.7014389
"STOUGHTON, MA, USA",-71.1092012,42.1229099
"CAPE JUNCTION, OR, USA",-123.6481235,42.1628912
"MUNCIE, IN, USA",-85.3863599,40.1933767
"SPARKMAN, AR, USA",-92.8482207,33.9167689
"KINGSTREE, SC, USA",-79.8306264,33.6676643
"BECKET, MA, USA",-73.0829366,42.3319904
"AFTON, NC, USA",-78.2161046,36.3387584
"TYONEK, AK, USA",-151.1369444,61.0680556
"CHANDLER, AZ, USA",-111.8412502,33.3061605
"LIVINGSTON, NJ, USA",-74.3300842,40.7862871
"MCKEESPORT, PA, USA",-79.8641232,40.3470671
"WHITE SANDS, NM, USA",-106.3256816,32.7872403
"LOUISVILLE, NE, USA",-96.1600132,41.004443
"MIRACLE VALLE, AZ, USA",-110.1559746,31.3777027
"ROCKVILLE, MD, USA",-77.1527578,39.0839973
"CHINATOWN, NY, USA",-73.9970307,40.7157509
"PRINCE GEORGE, VA, USA",-77.2856305,37.2220383
"WASHINGTON, NY, USA",-73.6771662,41.7875713
"WESTBORO, MA, USA",-71.6161294,42.2695216
"SPRINGFIELD, CO, USA",-102.6143616,37.4083485
"LONDON, OH, USA",-83.4482529,39.8864493
"POINT PLEASANT, PA, USA",-75.0662818,40.4226045
"TIMES BEACH, MO, USA",-90.6026422,38.5087506
"DOYLESTOWN, PA, USA",-75.1298939,40.3101063
"COCOA, FL, USA",-80.7419984,28.3861159
"NATIONWIDE, NA, USA",-117.875915,33.909882
"JOHNSON, GA, USA",-82.6915429,32.7308194
"SYOSSET, NY, USA",-73.502068,40.8262101
"ELMONT, NY, USA",-73.712909,40.700936
"NIANTIC, CT, USA",-72.1931338,41.3253756
"CENTRALIA, PA, USA",-76.3405035,40.8042541
"SHOREHAM, NY, USA",-72.9076025,40.9573208
"BILLINGS, CO, USA",-108.5006904,45.7832856
"CAMBRIDGE, NY, USA",-73.3812231,43.0281329
"CHEYENNE, WY, USA",-104.8202462,41.1399814
"WEST MILTON, NY, USA",-73.9292912,43.0375748
"POLLING MEADOW, IL, USA",-88.0131275,42.0841936
", NM, USA",-105.8700901,34.5199402
"GRANTS PASS, OR, USA",-123.3283925,42.4390069
"VENTURA, CA, USA",-119.2290316,34.274646
"PLEASONTON, CA, USA",-121.8746789,37.6624312
"GOSHEN, NY, USA",-74.3243191,41.4020382
"ROMULUS, NY, USA",-76.834038,42.7525461
"OFFUTT, NE, USA",-95.9145568,41.1242718
"OSCODA, MI, USA",-83.3307974,44.4202888
"WEST HARTFORD, CT, USA",-72.7420151,41.7620842
"BLOOMFIELD, IA, USA",-92.4149074,40.7516884
"WEBSTER, WI, USA",-92.3674164,45.8774469
"HILL CITY, KS, USA",-99.8420649,39.3647281
"AIKEN, SC, USA",-81.7195533,33.5604168
"HERRICKS, NY, USA",-73.6667963,40.7553791
"IPSWICH, MA, USA",-70.8411558,42.6791832
"GLEN COVE, NY, USA",-73.6337389,40.8623217
"SAN SABA, TX, USA",-98.718098,31.1957234
", AR, USA",-91.8318334,35.20105
", AZ, USA",-111.0937311,34.0489281
", FL, USA",-81.5157535,27.6648274
", HI, USA",-77.0316578,38.9949446
", KY, USA",-84.2700179,37.8393332
", NC, USA",-79.0192997,35.7595731
", ND, USA",-101.0020119,47.5514926
", NH, USA",-71.5723953,43.1938516
", NV, USA",-116.419389,38.8026097
", OK, USA",-97.092877,35.0077519
", OR, USA",-120.5542012,43.8041334
", RI, USA",-71.4774291,41.5800945
", SD, USA",-99.9018131,43.9695148
", VT, USA",-72.5778415,44.5588028
", WY, USA",-107.2902839,43.0759678
"ABSECON, NJ, USA",-74.4957076,39.4284503
"ACCORD, NY, USA",-74.2290366,41.7856489
"AIRMONT, NY, USA",-74.1162544,41.1009293
"ALAMOGORDO, NM, USA",-105.960265,32.8995325
"ALBANY, CO, USA",-73.9359821,42.5756797
"ALDINE, TX, USA",-95.3802149,29.932445
"ALEXANDRIA BAY, NY, USA",-75.9177309,44.3358836
"ALLISON PARK, PA, USA",-79.9592134,40.5594832
"ALTMORE, AL, USA",-87.4938708,31.0237921
"ALTOONA, PA, USA",-78.3947359,40.5186809
"ALTURAS, CA, USA",-120.5424555,41.4871146
"AMHERST, NY, USA",-78.792272,42.9790067
"AMITYVILLE, NY, USA",-73.4170673,40.6789893
"ANNAPOLICE, MD, USA",-76.4921829,38.9784453
"ANTIOCH, CA, USA",-121.805789,38.0049214
"ARCADIA, FL, USA",-81.8584164,27.2158826
"ASHBURN, GA, USA",-83.653224,31.7060134
"ASHFORD, CT, USA",-72.1216163,41.8730657
"ATHENS, AL, USA",-86.9716741,34.8028661
"ATHENS, TN, USA",-84.5929898,35.4428512
"ATHOL, MA, USA",-72.2267383,42.5959329
"ATLANTIC BEACH, NY, USA",-73.7290207,40.5889936
"AUBURN, AL, USA",-85.4807825,32.6098566
"AUBURN, GA, USA",-83.8276759,34.0137179
"AUBURN, ME, USA",-70.2311655,44.0978509
"AUSTIN, MN, USA",-92.9746367,43.6666296
"AVENEL, NJ, USA",-74.2851469,40.5803818
"BARNESVILLE, GA, USA",-84.1557495,33.0545709
"BARRINGTON, RI, USA",-71.308609,41.7406798
"BARSTOW, CA, USA",-117.0172826,34.8957957
"BARTLESVILLE, OK, USA",-95.9808179,36.7473114
"BASKING RIDGE, NJ, USA",-74.5493284,40.7066174
"BATTERY PARK, NY, USA",-74.0170279,40.7032775
"BATTLEBORO, NC, USA",-77.7487213,36.0487537
"BAY RIDGE, NY, USA",-74.0329499,40.6261638
"BAYONNE, NY, USA",-74.1143091,40.6687141
"BAYOU LA BATRE, AL, USA",-88.2607188,30.4069515
"BEAUMONT, TX, USA",-94.1265562,30.080174
"BEL AIR, MD, USA",-76.3482931,39.5359406
"BELLEVUE, WA, USA",-122.2015159,47.6101497
"BELLINGHAM, WA, USA",-122.4786854,48.7519112
"BELLWOOD, IL, USA",-87.883117,41.8814197
"BELMAR, NJ, USA",-74.0218037,40.1784471
"BELMONT, NY, USA",-78.0344506,42.2231241
"BENSONHURST, NY, USA",-73.9976946,40.6112691
"BERLIN, CT, USA",-72.7456519,41.621488
"BERLIN, MD, USA",-75.2176892,38.3226153
"BERVERLY HILLS, CA, USA",-118.4003563,34.0736204
"BERWYN, PA, USA",-75.4395931,40.045824
"BETHESDA, MD, USA",-77.0947092,38.984652
"BETHLEHEM, PA, USA",-75.3704579,40.6259316
"BIG MOUNTAIN, AZ, USA",-109.1435016,34.9792685
"BIG STONE GAP, VA, USA",-82.7832489,36.8586404
"BILLINGS, MT, USA",-108.5006904,45.7832856
"BINGHAMPTON, NY, USA",-75.9179738,42.0986867
"BISBEE, AZ, USA",-109.9284084,31.4481547
"BISMARK, ND, USA",-100.7837392,46.8083268
"BLACKSBURG, VA, USA",-80.4139393,37.2295733
"BLAIR COUNTY, PA, USA",-78.3842227,40.4531318
"BLOOMFIELD HIEGHTS, MI, USA",-83.3229626,42.5771987
"BLOOMINGTON, MN, USA",-93.2982799,44.840798
"BONNEVILLE, OR, USA",-113.8352043,40.7787454
"BORDENTOWN, NJ, USA",-74.7118264,40.1462213
"BORON, CA, USA",-117.6497822,34.9994202
"BOSSIER CITY, LA, USA",-93.7321228,32.5159852
"BOWERS, GA, USA",-83.1082401,34.286036
"BOWMAN, SC, USA",-80.6828713,33.3487699
"BOYDTON, VA, USA",-78.3874978,36.6676413
"BREWSTER, NY, USA",-73.6170721,41.3973163
"BRIDGE CITY, TX, USA",-93.8457255,30.0207678
"BRIDGEHAMPTON, NY, USA",-72.3009158,40.9378777
"BRIDGEPORT, NY, USA",-75.9693622,43.1553457
"BRIDGEPORT, PA, USA",-75.3451838,40.1051084
"BROCKTON, MA, USA",-71.0183787,42.0834335
"BROOKHAVEN, NY, USA",-72.9932969,40.8858353
"BROOME COUNTY, NY, USA",-75.8533954,42.1791865
"BROOME COUNTY, WY, USA",-75.6577066,42.017485
"BUCKS COUNTY, PA, USA",-75.2479061,40.4107964
"BURLINGANE, CA, USA",-122.34809,37.5778696
"CAMP HILL, PA, USA",-76.9199742,40.2398118
"CAMPTON, CA, USA",-118.2200712,33.8958492
"CANARSIE, NY, USA",-73.9060579,40.6402325
"CANEADEA, NY, USA",-78.1536209,42.3864542
"CAPE CANAVERA, FL, USA",-80.6077132,28.3922182
"CAPE ELIZABETH, ME, USA",-70.2000467,43.563696
"CAPRON, VA, USA",-77.1999675,36.7109835
"CARLSBAD, NM, USA",-104.2288375,32.4206736
"CARNEGIE, OK, USA",-98.6036735,35.1036699
"CAROLINA, NC, USA",-80.8431267,35.2270869
"CARTHAGE, MO, USA",-94.3102228,37.176447
"CASTIAC, CA, USA",-118.6256552,34.4890363
"CATSKILL, NY, USA",-73.959494,42.2146071
"CATTARAUGUS INDIAN RESERVATION, NY, USA",-79.0386484,42.5508932
"CAYUGA, NY, USA",-76.7263397,42.9189555
"CEDARHURST, NY, USA",-73.7242983,40.6228819
"CHADDS FORD, PA, USA",-75.591401,39.8719622
"CHAMBERSBURG, PA, USA",-77.6611022,39.9375911
"CHARLESTON, IL, USA",-88.1761521,39.4961458
"CHARLESTON, VT, USA",-72.0330896,44.8443616
"CHARLESTOWN, WV, USA",-77.8597175,39.2889903
"CHARLOTTE, VT, USA",-73.2609928,44.3098476
"CHELSEA, MA, USA",-71.0328284,42.3917638
"CHESTER, NY, USA",-74.2712613,41.3625937
"CHICAGO, CA, USA",-87.5523536,41.7303735
"CHICAGO, NY, USA",-73.9850343,40.7612624
"CHIKASAW, AL, USA",-88.0398912,30.6953657
"CHULA VISTA, CA, USA",-117.0841955,32.6400541
"CICERO, IL, USA",-87.7539448,41.8455877
"CLAIRBORNE COUNTY, MS, USA",-90.9438468,31.9438205
"CLARKVILLE, TX, USA",-95.052722,33.6106648
"CLAYTON, MO, USA",-90.3237263,38.6425518
"CLIFTON, AZ, USA",-109.2961826,33.0508966
"COACHELLA, CA, USA",-116.173894,33.6803003
"COCHRAN, GA, USA",-83.3546098,32.3868278
"COEUR D'ALENE, ID, USA",-116.7804664,47.6776832
"COKESVILLE, WY, USA",-110.9551867,42.0824368
"COLD SPRING HARBOR, NA, USA",-73.456788,40.8714873
"COLDENHAM, NY, USA",-74.1884806,41.5612048
"COLLEGE PARK, GA, USA",-84.4493725,33.6534427
"COLRAIN, MA, USA",-72.6967587,42.6731396
"COLTS NECK, NJ, USA",-74.1723652,40.2876108
"COMMACK, NY, USA",-73.2928943,40.8428759
"CORAL GABLES, FL, USA",-80.2683838,25.72149
"CORNISH, NH, USA",-72.3689794,43.4645164
"CORONADO, CA, USA",-117.1830891,32.6858853
"CORPUS CHRISTI, TX, USA",-97.396381,27.8005828
"COUER D'ALENE, ID, USA",-116.7804664,47.6776832
"COVINGTON, LA, USA",-90.1009108,30.4754702
"CRANDON, WI, USA",-88.9028922,45.5719072
"CROWN HEIGHTS, NY, USA",-73.9447994,40.6681032
"CULVER CITY, CA, USA",-118.3964665,34.0211224
"CUMMING, GA, USA",-84.1401926,34.2073196
"CUPERTINO, CA, USA",-122.0321823,37.3229978
"DALE COUNTY, FL, USA",-85.684578,31.4645298
"DANNEMORA, NY, USA",-73.7237528,44.7214301
"DARIEN, CT, USA",-73.4686858,41.0771914
"DAVENPORT, IL, USA",-90.5151342,41.5067003
"DAYTON, VA, USA",-78.9389102,38.4137973
"DECATUR, TN, USA",-84.7902223,35.5147939
"DEER LODGE, MT, USA",-112.7383721,46.3990941
"DEER PARK, NY, USA",-73.3292857,40.7617653
"DELRAY BEACH, FL, USA",-80.0728201,26.4614625
"DEMING, NM, USA",-107.7586404,32.2686981
"DENTON, TX, USA",-97.1330683,33.2148412
"DENVILLE, NJ, USA",-74.4773775,40.8923212
"DEVENPORT, IA, USA",-90.5776367,41.5236437
"DIABLO CANYON, CA, USA",-120.857402,35.2121978
"DODGE CITY, KS, USA",-100.0170787,37.7527982
"DORCHESTER, MA, USA",-71.067605,42.3016305
"DUBUQUE, IA, USA",-90.6645718,42.5005583
"DUNCAN, SC, USA",-82.1451096,34.9378962
"DUQUESNE, PA, USA",-79.8597708,40.3814581
"DUTCHESS COUNTY, NY, USA",-73.7477857,41.7784372
"DUTCHESS CTY, NY, USA",-73.7477857,41.7784372
"DUXBURY, VT, USA",-72.7526175,44.3270012
"DYKER BEACH PARK, NY, USA",-74.0195167,40.6058809
"EAGLEVILLE, PA, USA",-75.4082385,40.1595501
"EAST ISLIP, NY, USA",-73.1856703,40.7320429
"EAST PATCHOGUE, LA, USA",-72.9962189,40.7670427
"EAST PATCHOGUE, NY, USA",-72.9962189,40.7670427
"EATONTOWN, NY, USA",-74.0509725,40.2962222
"EDEN, TX, USA",-99.8456277,31.216276
"EDGEMONT, SD, USA",-103.8254758,43.3010841
"EDMONDS, WA, USA",-122.3773551,47.8106521
"EL CERRITO, CA, USA",-122.310765,37.9161326
"EL DERADO, CA, USA",-120.4357631,38.7426376
"ELKTON, MD, USA",-75.8332718,39.6067789
"ELLINGTON, CT, USA",-72.458236,41.9172826
"ELLISVILLE, MS, USA",-89.1956142,31.6040538
"ELMORE, MN, USA",-94.0880153,43.5049556
"ELVIRA, NY, USA",-76.8077338,42.0897965
"ERIE, PA, USA",-80.085059,42.1292241
"ESCANABA, MI, USA",-87.0645801,45.7452466
"ESCONDIDO, CA, USA",-117.086421,33.1192068
"EUFAULA, AL, USA",-85.1454876,31.8912717
"EVERETT, MA, USA",-71.0536625,42.40843
"EVERETT, WA, USA",-122.2020795,47.9789848
"EWING, NJ, USA",-74.7909125,40.2599864
"FAIL LAWN, NJ, USA",-74.1318096,40.9403762
"FAIRFAX, VA, USA",-77.3063733,38.8462236
"FAIRFIELD, NY, USA",-74.9132097,43.1372919
"FAIRLAWN, NJ, USA",-74.1318096,40.9403762
"FALL RIVER, MA, USA",-71.1550451,41.7014912
"FALMOUTH, MA, USA",-70.6085886,41.5532208
"FARGO, ND, USA",-96.7898034,46.8771863
"FARRELL, PA, USA",-80.4967367,41.2122784
"FERNANDINA BEACH, FL, USA",-81.4625919,30.6696818
"FLAGSTAFF, AZ, USA",-111.651302,35.1982836
"FLINT, OH, USA",-83.006027,40.126736
"FLORENCE, AZ, USA",-111.3873431,33.0314508
"FORD HEIGHTS, IL, USA",-87.5917092,41.506424
"FOREST HILLS, NY, USA",-73.8448469,40.718106
"FORSYTH COUNTY, GA, USA",-84.1435136,34.2358502
"FORSYTH, GA, USA",-83.938242,33.0342974
"FORT BENTON, MT, USA",-110.6582699,47.8344143
"FORT BRAGG, CA, USA",-123.8052935,39.445723
"FORT COVINGTON, NY, USA",-74.49651,44.988444
"FORT DEPOSIT, AL, USA",-86.5785856,31.9845929
"FORT LARAMIE, WY, USA",-104.5171788,42.2127448
"FORT SMITH, AK, USA",-94.3985475,35.3859242
"FORT VALLEY, GA, USA",-83.8874084,32.5537585
"FORT WORTH, NY, USA",-97.3157041,32.7190735
"FRANKFORTH, KY, USA",-84.8732835,38.2009055
"FRANKLIN, TN, USA",-86.8688899,35.9250637
"FREDERICKSBURG, VA, USA",-77.4605399,38.3031837
"FULLERTON, CA, USA",-117.9242123,33.8703645
"FULTON, NY, USA",-76.4171585,43.3228462
"GABRIELS, NY, USA",-74.1802378,44.4322538
"GALAX, VA, USA",-80.9239671,36.6612387
"GALES FERRY, CT, USA",-72.084541,41.4281979
"GALVESTON BAY, TX, USA",-94.7691586,29.4719753
"GALVESTON, TX, USA",-94.7976958,29.3013479
"GARBERVILLE, CA, USA",-123.7949199,40.1000828
"GARRETT PARK, MD, USA",-77.0930339,39.0381647
"GAYLORD, MI, USA",-84.6747523,45.0275126
"GENESEO, NY, USA",-77.816947,42.795896
"GILROY, CA, USA",-121.5682751,37.0057816
"GIRARD, PA, USA",-80.3181193,42.0003337
"GLEN AVON, CA, USA",-117.4850018,34.0126215
"GLEN RIDGE, NJ, USA",-74.2037566,40.805378
"GLENCOE, IL, USA",-87.7581188,42.1350268
"GLENFIELD, NJ, USA",-74.4051521,40.7431563
"GLOBE, AZ, USA",-110.7864984,33.3942223
"GOUVERNEUR, NY, USA",-75.462993,44.3367281
"GRAND CANYON, AZ, USA",-112.1401108,36.0544445
"GRAND PRAIRIE, TX, USA",-96.9977846,32.7459645
"GRANDVIEW, MO, USA",-94.5330096,38.8858407
"GREAT BARRINGTON, MA, USA",-73.362008,42.1959798
"GREENBURGH, PA, USA",-79.5389289,40.3014581
"GREENFIELD, MA, USA",-72.5994104,42.587915
"GREENVILLE, IL, USA",-89.4131356,38.8922687
"GRESHAM, WI, USA",-88.7881604,44.8530328
"GROESBECK, TX, USA",-96.5338693,31.5243379
"GROTAN, CT, USA",-72.0995209,41.3556539
"GROTONS, CT, USA",-72.0790717,41.3497456
"GROVE CITY, PA, USA",-80.0886703,41.1578377
"HALLANDALE, FL, USA",-80.148379,25.9812024
"HAMPTON BEACH, NH, USA",-70.8134818,42.9113098
"HARRIS NECK, GA, USA",-81.2811759,31.6334509
"HARRISON, NJ, USA",-74.1562551,40.7464901
"HARVARD, MA, USA",-71.5828444,42.5000919
"HARVEY PARK, CO, USA",-105.0382076,39.6759839
"HASBROUCK HEIGHTS, NJ, USA",-74.0806971,40.8581553
"HASTINGS-ON-HUDSON, NY, USA",-73.8787461,40.994542
"HAWLEY, MA, USA",-72.9132446,42.605083
"HAYMARKET, VA, USA",-77.6363806,38.8120591
"HAYWARD, CA, USA",-122.0807964,37.6688205
"HEBER CITY, UT, USA",-111.4133234,40.5070087
"HEGINS, PA, USA",-76.4977208,40.6515135
"HELENA, MT, USA",-112.0245054,46.5883707
"HEMPHILL, TX, USA",-93.846852,31.3407403
"HERALD, CA, USA",-121.2455569,38.2947578
"HERSHEY, PA, USA",-76.6502468,40.2859239
"HEWLETT-WOODMERE, NY, USA",-73.7052606,40.6329518
"HILLSIDE, NY, USA",-74.0351399,41.918148
"HILTON HEAD, SC, USA",-80.752608,32.216316
"HOMINY, OK, USA",-96.3952963,36.4142357
"HOUSTONIC RIVER, CT, USA",-73.123151,41.2810319
"HOWARD BEACH, NY, USA",-73.8429989,40.6571222
"HUAPPAUGE, NY, USA",-73.2026138,40.8256536
"HUMBOLDT, CA, USA",-123.8695086,40.7450055
"HUNTINGTON BEACH, CA, USA",-117.9988026,33.6594835
"HUNTINGTON STATION, NY, USA",-73.4115091,40.8534318
"HUTCHINSON, KS, USA",-97.9297743,38.0608445
"HYDER, AZ, USA",-113.348056,33.0163889
"IDAHO FALLS, ID, USA",-112.0339645,43.4916514
"INDIAN ISLAND, ME, USA",-68.6505807,44.9514879
"INDIAN SPRING, NV, USA",-115.6705757,36.5696826
"INSTITUTE, WV, USA",-81.7657977,38.38377
"INTERLAKEN, NJ, USA",-74.0169578,40.2350362
"INTERNATIONAL, MN, USA",-93.4040679,48.6023149
"IRVINE, CA, USA",-117.8265049,33.6845673
"IRVINGTON, NY, USA",-73.867,41.0391
"ISELIN, NJ, USA",-74.3223703,40.5753817
"ISLAND POND, VT, USA",-71.8803728,44.8147712
"ISLANDIA, NY, USA",-73.1690019,40.8042649
"JACKSON HEIGHTS, NY, USA",-73.8830701,40.7556818
"JACKSONVILLE, AR, USA",-92.1101458,34.8662005
"JAFFREY, NH, USA",-72.0231238,42.8139651
"JAMESTOWN, ND, USA",-98.7084357,46.9105438
"JANESVILLE, WI, USA",-89.0187222,42.6827885
"JARDINE, MT, USA",-110.6343747,45.0699365
"JARRATT, VA, USA",-77.468313,36.8143161
"JEFFERSON, ID, USA",-112.2493671,43.7640903
"JEFFERSON, LA, USA",-90.1531298,29.9660371
"JEROME, ID, USA",-114.5186534,42.7240732
"JUNO, AK, USA",-134.4197221,58.3019444
"KAHOOLAWE, HI, USA",-156.6057378,20.5580469
"KANSAS CITY, MS, USA",-94.5785667,39.0997265
"KAUAI, HI, USA",-159.5261238,22.0964396
"KELLOGG, ID, USA",-116.1193328,47.5382565
"KELSO DEPOT, CA, USA",-115.6532007,35.0121516
"KENNEBUNKPORT, ME, USA",-70.4767274,43.3617327
"KENNETT SQUARE, PA, USA",-75.7116032,39.8467767
"KENNEWICK, WA, USA",-119.1372338,46.2112458
"KENOSHA, WI, USA",-87.8211854,42.5847425
"KENT, CT, USA",-73.4769643,41.7247554
"KETCHUN, ID, USA",-114.3636619,43.6807402
"KETTLEMEN CITY, CA, USA",-119.9617998,36.0082864
"KEYSVILLE, GA, USA",-82.2323444,33.2337555
"KINYAS JOEL, NY, USA",-74.167924,41.3420381
"KIRYAS JOEL, NY, USA",-74.167924,41.3420381
"KISSIMMEE, FL, USA",-81.407571,28.2919557
"KLAMATH, OR, USA",-121.6142133,42.6952767
"LA VERNE, CA, USA",-117.7678355,34.1008426
"LACROSSE, WI, USA",-91.2395807,43.8013556
"LAKE BUENA VISTA, FL, USA",-81.5386842,28.3936186
"LAKE DELTON, WI, USA",-89.7937357,43.6010909
"LAKE PLACID, NY, USA",-73.9798713,44.2794911
"LAKE RONKONKOM, NY, USA",-73.1053707,40.8320984
"LAKE TAHOE, NV, USA",-120.0323507,39.0968493
"LAKELAND, FL, USA",-81.9498042,28.0394654
"LAKELAND, NY, USA",-76.240483,43.0903447
"LAKEWOOD, CO, USA",-105.0813734,39.7047095
"LANCASTER, SC, USA",-80.7709014,34.7204257
"LANDER, WY, USA",-108.7306725,42.833014
"LAREDO, TX, USA",-99.4803241,27.5305671
"LAVIS, CA, USA",-121.7405167,38.5449065
"LAWRENCE, MA, USA",-71.1631137,42.7070354
"LEDYARD, CT, USA",-72.0181743,41.4456444
"LEE, ME, USA",-68.2864076,45.3600615
"LEES SUMMIT, MO, USA",-94.3821724,38.9108408
"LENOX, IA, USA",-94.5619095,40.8816547
"LEONIDIS, MI, USA",-85.3342973,42.0429093
"LIBERTY, FL, USA",-84.8567932,30.1507777
"LIMA, MI, USA",-83.9532571,42.2936518
"LINDENHURST, NY, USA",-73.3734547,40.6867667
"LITTLE FERRY, NJ, USA",-74.0420848,40.8528777
"LITTLE ROCK, CA, USA",-117.9836793,34.521104
"LOBATA, WV, USA",-82.1890245,37.6487147
"LONG ISLAND SOUND, NY, USA",-72.9460566,41.0748454
"LONGMONT, CO, USA",-105.1019275,40.1672068
"LORAINE, OH, USA",-82.1823746,41.452819
"LORTON, VA, USA",-77.2277603,38.704282
"LOS ALTOS, CA, USA",-122.1141298,37.3852183
"LOS ANGELES, NY, USA",-118.2436849,34.0522342
"LOST CREEK, PA, USA",-76.2468878,40.806477
"LOST SPRINGS, WY, USA",-104.9252467,42.7655233
"LOUDONVILLE, NY, USA",-73.7548424,42.7048009
"LUCASVILLE, OH, USA",-82.9968419,38.879518
